trade_no,entry_time,exit_time,direction,entry,sl,tp,exit_price,pnl,result,risk_pts,critical,month
4745,2026-03-11 08:35:00,2026-03-11 08:40:00,BUY,69747.0,69647.0,69947.0,69647.0,-100.0,SL,100.0,False,2026-03
4746,2026-03-11 12:20:00,2026-03-11 12:30:00,BUY,69322.0,69222.0,69522.0,69222.0,-100.0,SL,100.0,True,2026-03
4747,2026-03-11 17:00:00,2026-03-11 17:20:00,BUY,70801.0,70701.0,71001.0,71001.0,200.0,TP,100.0,False,2026-03
4748,2026-03-11 20:55:00,2026-03-11 21:10:00,BUY,70657.0,70557.0,70857.0,70557.0,-100.0,SL,100.0,False,2026-03
4749,2026-03-12 01:40:00,2026-03-12 01:45:00,BUY,69957.0,69857.0,70157.0,69857.0,-100.0,SL,100.0,False,2026-03
4750,2026-03-12 03:45:00,2026-03-12 03:50:00,SELL,69255.5,69355.5,69055.5,69355.5,-100.0,SL,100.0,False,2026-03
4751,2026-03-12 09:10:00,2026-03-12 09:35:00,SELL,69739.5,69839.5,69539.5,69839.5,-100.0,SL,100.0,False,2026-03
4752,2026-03-12 12:00:00,2026-03-12 12:20:00,SELL,70340.0,70440.0,70140.0,70440.0,-100.0,SL,100.0,False,2026-03
4753,2026-03-12 13:15:00,2026-03-12 13:20:00,SELL,70306.0,70406.0,70106.0,70106.0,200.0,TP,100.0,False,2026-03
4754,2026-03-12 14:30:00,2026-03-12 14:35:00,SELL,69640.5,69740.5,69440.5,69740.5,-100.0,SL,100.0,False,2026-03
4755,2026-03-12 21:10:00,2026-03-12 21:20:00,BUY,70360.5,70260.5,70560.5,70260.5,-100.0,SL,100.0,False,2026-03
4756,2026-03-12 21:45:00,2026-03-12 22:05:00,BUY,70279.0,70179.0,70479.0,70179.0,-100.0,SL,100.0,False,2026-03
4757,2026-03-12 23:00:00,2026-03-12 23:05:00,BUY,70203.0,70103.0,70403.0,70403.0,200.0,TP,100.0,False,2026-03
4758,2026-03-13 05:30:00,2026-03-13 06:25:00,BUY,71471.0,71371.0,71671.0,71371.0,-100.0,SL,100.0,False,2026-03
4759,2026-03-13 07:30:00,2026-03-13 07:35:00,SELL,71377.0,71477.0,71177.0,71477.0,-100.0,SL,100.0,False,2026-03
4760,2026-03-13 08:10:00,2026-03-13 08:15:00,SELL,71377.0,71477.0,71177.0,71477.0,-100.0,SL,100.0,False,2026-03
4761,2026-03-13 09:50:00,2026-03-13 09:55:00,BUY,72055.5,71955.5,72255.5,71955.5,-100.0,SL,100.0,False,2026-03
4762,2026-03-13 11:10:00,2026-03-13 11:15:00,SELL,72230.0,72330.0,72030.0,72330.0,-100.0,SL,100.0,False,2026-03
4763,2026-03-13 14:40:00,2026-03-13 14:45:00,SELL,73242.5,73342.5,73042.5,73042.5,200.0,TP,100.0,False,2026-03
4764,2026-03-13 15:35:00,2026-03-13 15:40:00,SELL,72297.0,72397.0,72097.0,72097.0,200.0,TP,100.0,False,2026-03
4765,2026-03-13 17:25:00,2026-03-13 17:30:00,SELL,71842.0,71942.0,71642.0,71642.0,200.0,TP,100.0,False,2026-03
4766,2026-03-13 21:25:00,2026-03-13 21:35:00,SELL,71146.0,71246.0,70946.0,71246.0,-100.0,SL,100.0,False,2026-03
4767,2026-03-13 22:00:00,2026-03-13 22:05:00,SELL,71032.5,71132.5,70832.5,70832.5,200.0,TP,100.0,False,2026-03
4768,2026-03-14 00:00:00,2026-03-14 00:20:00,SELL,70825.5,70925.5,70625.5,70925.5,-100.0,SL,100.0,False,2026-03
4769,2026-03-14 01:40:00,2026-03-14 03:15:00,BUY,70789.0,70689.0,70989.0,70989.0,200.0,TP,100.0,False,2026-03
4770,2026-03-14 04:50:00,2026-03-14 05:35:00,SELL,71086.0,71186.0,70886.0,70886.0,200.0,TP,100.0,False,2026-03
4771,2026-03-14 07:20:00,2026-03-14 07:30:00,SELL,70562.0,70662.0,70362.0,70662.0,-100.0,SL,100.0,False,2026-03
4772,2026-03-14 08:10:00,2026-03-14 08:15:00,BUY,70677.0,70577.0,70877.0,70577.0,-100.0,SL,100.0,False,2026-03
4773,2026-03-14 08:35:00,2026-03-14 09:00:00,SELL,70556.0,70656.0,70356.0,70656.0,-100.0,SL,100.0,False,2026-03
4774,2026-03-14 09:30:00,2026-03-14 09:45:00,SELL,70594.0,70694.0,70394.0,70394.0,200.0,TP,100.0,False,2026-03
4775,2026-03-14 10:20:00,2026-03-14 10:40:00,SELL,70420.5,70520.5,70220.5,70520.5,-100.0,SL,100.0,False,2026-03
4776,2026-03-14 12:35:00,2026-03-14 12:45:00,SELL,70595.5,70695.5,70395.5,70695.5,-100.0,SL,100.0,False,2026-03
4777,2026-03-14 14:00:00,2026-03-14 14:05:00,BUY,70887.0,70787.0,71087.0,70787.0,-100.0,SL,100.0,False,2026-03
4778,2026-03-14 14:40:00,2026-03-14 15:30:00,SELL,70661.0,70761.0,70461.0,70461.0,200.0,TP,100.0,False,2026-03
4779,2026-03-14 17:50:00,2026-03-14 18:55:00,SELL,70566.0,70666.0,70366.0,70666.0,-100.0,SL,100.0,False,2026-03
4780,2026-03-14 20:15:00,2026-03-14 23:05:00,BUY,70709.0,70609.0,70909.0,70909.0,200.0,TP,100.0,False,2026-03
4781,2026-03-15 05:15:00,2026-03-15 05:50:00,BUY,71619.5,71519.5,71819.5,71519.5,-100.0,SL,100.0,False,2026-03
4782,2026-03-15 06:50:00,2026-03-15 08:15:00,BUY,71437.5,71337.5,71637.5,71637.5,200.0,TP,100.0,False,2026-03
4783,2026-03-15 08:45:00,2026-03-15 09:00:00,BUY,71624.5,71524.5,71824.5,71824.5,200.0,TP,100.0,False,2026-03
4784,2026-03-15 11:15:00,2026-03-15 11:25:00,BUY,71784.5,71684.5,71984.5,71684.5,-100.0,SL,100.0,False,2026-03
4785,2026-03-15 16:15:00,2026-03-15 16:35:00,SELL,71356.5,71456.5,71156.5,71456.5,-100.0,SL,100.0,False,2026-03
4786,2026-03-15 19:40:00,2026-03-15 20:15:00,SELL,71443.5,71543.5,71243.5,71543.5,-100.0,SL,100.0,False,2026-03
4787,2026-03-15 20:30:00,2026-03-15 20:35:00,BUY,71507.5,71407.5,71707.5,71707.5,200.0,TP,100.0,False,2026-03
4788,2026-03-15 21:25:00,2026-03-15 21:30:00,BUY,71724.5,71624.5,71924.5,71924.5,200.0,TP,100.0,False,2026-03
4789,2026-03-15 22:30:00,2026-03-15 22:35:00,BUY,72212.5,72112.5,72412.5,72112.5,-100.0,SL,100.0,False,2026-03
4790,2026-03-15 23:20:00,2026-03-15 23:25:00,SELL,72709.5,72809.5,72509.5,72509.5,200.0,TP,100.0,False,2026-03
4791,2026-03-16 01:25:00,2026-03-16 01:30:00,BUY,72641.0,72541.0,72841.0,72541.0,-100.0,SL,100.0,False,2026-03
4792,2026-03-16 02:55:00,2026-03-16 03:00:00,BUY,72569.5,72469.5,72769.5,72469.5,-100.0,SL,100.0,False,2026-03
4793,2026-03-16 06:05:00,2026-03-16 06:40:00,SELL,73724.5,73824.5,73524.5,73824.5,-100.0,SL,100.0,False,2026-03
4794,2026-03-16 08:15:00,2026-03-16 08:20:00,SELL,73419.0,73519.0,73219.0,73519.0,-100.0,SL,100.0,False,2026-03
4795,2026-03-16 09:45:00,2026-03-16 10:00:00,BUY,73244.5,73144.5,73444.5,73444.5,200.0,TP,100.0,False,2026-03
4796,2026-03-16 10:15:00,2026-03-16 10:20:00,BUY,73378.5,73278.5,73578.5,73278.5,-100.0,SL,100.0,False,2026-03
4797,2026-03-16 10:50:00,2026-03-16 10:55:00,BUY,73429.0,73329.0,73629.0,73629.0,200.0,TP,100.0,False,2026-03
4798,2026-03-16 12:00:00,2026-03-16 12:05:00,BUY,73641.5,73541.5,73841.5,73541.5,-100.0,SL,100.0,False,2026-03
4799,2026-03-16 14:25:00,2026-03-16 14:30:00,SELL,73831.0,73931.0,73631.0,73631.0,200.0,TP,100.0,False,2026-03
4800,2026-03-16 14:55:00,2026-03-16 15:00:00,BUY,73513.0,73413.0,73713.0,73413.0,-100.0,SL,100.0,False,2026-03
4801,2026-03-16 17:35:00,2026-03-16 17:50:00,BUY,73858.5,73758.5,74058.5,73758.5,-100.0,SL,100.0,False,2026-03
4802,2026-03-16 18:00:00,2026-03-16 18:05:00,BUY,73949.5,73849.5,74149.5,74149.5,200.0,TP,100.0,False,2026-03
4803,2026-03-16 18:30:00,2026-03-16 18:35:00,BUY,74319.0,74219.0,74519.0,74219.0,-100.0,SL,100.0,False,2026-03
4804,2026-03-16 18:50:00,2026-03-16 18:55:00,SELL,74049.0,74149.0,73849.0,73849.0,200.0,TP,100.0,False,2026-03
4805,2026-03-16 19:45:00,2026-03-16 20:25:00,SELL,73933.0,74033.0,73733.0,74033.0,-100.0,SL,100.0,False,2026-03
4806,2026-03-16 23:00:00,2026-03-16 23:05:00,SELL,74597.0,74697.0,74397.0,74397.0,200.0,TP,100.0,False,2026-03
4807,2026-03-17 02:30:00,2026-03-17 02:55:00,BUY,75252.5,75152.5,75452.5,75152.5,-100.0,SL,100.0,False,2026-03
4808,2026-03-17 04:30:00,2026-03-17 04:35:00,SELL,74237.5,74337.5,74037.5,74037.5,200.0,TP,100.0,False,2026-03
4809,2026-03-17 05:40:00,2026-03-17 05:45:00,SELL,73952.0,74052.0,73752.0,73752.0,200.0,TP,100.0,False,2026-03
4810,2026-03-17 06:40:00,2026-03-17 07:00:00,SELL,74051.5,74151.5,73851.5,74151.5,-100.0,SL,100.0,False,2026-03
4811,2026-03-17 08:00:00,2026-03-17 08:05:00,BUY,74394.0,74294.0,74594.0,74294.0,-100.0,SL,100.0,False,2026-03
4812,2026-03-17 09:50:00,2026-03-17 10:05:00,SELL,73951.0,74051.0,73751.0,73751.0,200.0,TP,100.0,False,2026-03
4813,2026-03-17 12:15:00,2026-03-17 12:20:00,SELL,73910.5,74010.5,73710.5,74010.5,-100.0,SL,100.0,False,2026-03
4814,2026-03-17 13:25:00,2026-03-17 13:30:00,SELL,73660.5,73760.5,73460.5,73760.5,-100.0,SL,100.0,False,2026-03
4815,2026-03-17 15:10:00,2026-03-17 15:15:00,SELL,74061.0,74161.0,73861.0,74161.0,-100.0,SL,100.0,False,2026-03
4816,2026-03-17 17:20:00,2026-03-17 17:30:00,BUY,74322.5,74222.5,74522.5,74222.5,-100.0,SL,100.0,False,2026-03
4817,2026-03-17 18:25:00,2026-03-17 18:30:00,SELL,74407.0,74507.0,74207.0,74507.0,-100.0,SL,100.0,False,2026-03
4818,2026-03-17 21:10:00,2026-03-17 21:35:00,BUY,74551.5,74451.5,74751.5,74751.5,200.0,TP,100.0,False,2026-03
4819,2026-03-18 00:15:00,2026-03-18 00:20:00,SELL,73778.5,73878.5,73578.5,73878.5,-100.0,SL,100.0,False,2026-03
4820,2026-03-18 00:30:00,2026-03-18 00:45:00,SELL,73642.0,73742.0,73442.0,73742.0,-100.0,SL,100.0,False,2026-03
4821,2026-03-18 03:20:00,2026-03-18 04:15:00,BUY,74444.0,74344.0,74644.0,74344.0,-100.0,SL,100.0,False,2026-03
4822,2026-03-18 05:05:00,2026-03-18 05:20:00,BUY,74234.5,74134.5,74434.5,74134.5,-100.0,SL,100.0,False,2026-03
4823,2026-03-18 07:50:00,2026-03-18 08:35:00,BUY,73873.0,73773.0,74073.0,74073.0,200.0,TP,100.0,False,2026-03
4824,2026-03-18 09:50:00,2026-03-18 10:10:00,SELL,74078.0,74178.0,73878.0,74178.0,-100.0,SL,100.0,False,2026-03
4825,2026-03-18 11:25:00,2026-03-18 11:30:00,SELL,73691.0,73791.0,73491.0,73491.0,200.0,TP,100.0,False,2026-03
4826,2026-03-18 15:55:00,2026-03-18 16:00:00,BUY,71437.0,71337.0,71637.0,71337.0,-100.0,SL,100.0,False,2026-03
4827,2026-03-18 18:50:00,2026-03-18 18:55:00,SELL,71178.0,71278.0,70978.0,70978.0,200.0,TP,100.0,False,2026-03
4828,2026-03-18 21:40:00,2026-03-18 21:55:00,BUY,71347.5,71247.5,71547.5,71247.5,-100.0,SL,100.0,False,2026-03
4829,2026-03-19 00:10:00,2026-03-19 00:15:00,SELL,71065.5,71165.5,70865.5,71165.5,-100.0,SL,100.0,False,2026-03
4830,2026-03-19 01:30:00,2026-03-19 02:00:00,BUY,71087.5,70987.5,71287.5,70987.5,-100.0,SL,100.0,False,2026-03
4831,2026-03-19 03:10:00,2026-03-19 03:15:00,BUY,71193.0,71093.0,71393.0,71393.0,200.0,TP,100.0,False,2026-03
4832,2026-03-19 06:30:00,2026-03-19 06:55:00,SELL,70690.5,70790.5,70490.5,70490.5,200.0,TP,100.0,False,2026-03
4833,2026-03-19 09:20:00,2026-03-19 09:35:00,BUY,70151.5,70051.5,70351.5,70351.5,200.0,TP,100.0,False,2026-03
4834,2026-03-19 11:35:00,2026-03-19 12:00:00,SELL,70049.0,70149.0,69849.0,69849.0,200.0,TP,100.0,False,2026-03
4835,2026-03-19 13:40:00,2026-03-19 13:45:00,BUY,69728.0,69628.0,69928.0,69628.0,-100.0,SL,100.0,False,2026-03
4836,2026-03-19 14:50:00,2026-03-19 14:55:00,BUY,69537.0,69437.0,69737.0,69437.0,-100.0,SL,100.0,False,2026-03
4837,2026-03-19 16:25:00,2026-03-19 16:30:00,BUY,69537.0,69437.0,69737.0,69437.0,-100.0,SL,100.0,False,2026-03
4838,2026-03-19 17:05:00,2026-03-19 17:15:00,SELL,69230.5,69330.5,69030.5,69330.5,-100.0,SL,100.0,False,2026-03
4839,2026-03-19 19:00:00,2026-03-19 19:05:00,BUY,69892.0,69792.0,70092.0,70092.0,200.0,TP,100.0,False,2026-03
4840,2026-03-19 20:15:00,2026-03-19 20:25:00,BUY,70417.0,70317.0,70617.0,70317.0,-100.0,SL,100.0,False,2026-03
4841,2026-03-19 22:30:00,2026-03-19 22:35:00,SELL,70275.5,70375.5,70075.5,70075.5,200.0,TP,100.0,False,2026-03
4842,2026-03-20 06:30:00,2026-03-20 06:35:00,BUY,70513.5,70413.5,70713.5,70413.5,-100.0,SL,100.0,False,2026-03
4843,2026-03-20 07:00:00,2026-03-20 07:20:00,SELL,70313.0,70413.0,70113.0,70413.0,-100.0,SL,100.0,False,2026-03
4844,2026-03-20 11:35:00,2026-03-20 11:40:00,SELL,70523.0,70623.0,70323.0,70323.0,200.0,TP,100.0,False,2026-03
4845,2026-03-20 13:00:00,2026-03-20 13:10:00,BUY,70367.5,70267.5,70567.5,70267.5,-100.0,SL,100.0,False,2026-03
4846,2026-03-20 13:30:00,2026-03-20 13:35:00,SELL,70265.0,70365.0,70065.0,70065.0,200.0,TP,100.0,False,2026-03
4847,2026-03-20 14:30:00,2026-03-20 14:40:00,BUY,70076.5,69976.5,70276.5,69976.5,-100.0,SL,100.0,False,2026-03
4848,2026-03-20 17:30:00,2026-03-20 17:35:00,SELL,69582.0,69682.0,69382.0,69382.0,200.0,TP,100.0,False,2026-03
4849,2026-03-20 17:55:00,2026-03-20 18:05:00,BUY,69801.0,69701.0,70001.0,70001.0,200.0,TP,100.0,False,2026-03
4850,2026-03-20 21:40:00,2026-03-20 21:45:00,SELL,70384.0,70484.0,70184.0,70484.0,-100.0,SL,100.0,False,2026-03
4851,2026-03-20 23:45:00,2026-03-21 00:20:00,BUY,70526.5,70426.5,70726.5,70726.5,200.0,TP,100.0,False,2026-03
4852,2026-03-21 02:25:00,2026-03-21 04:25:00,BUY,70580.0,70480.0,70780.0,70780.0,200.0,TP,100.0,False,2026-03
4853,2026-03-21 09:00:00,2026-03-21 14:10:00,BUY,70616.0,70516.0,70816.0,70816.0,200.0,TP,100.0,False,2026-03
4854,2026-03-21 21:05:00,2026-03-21 21:10:00,BUY,70481.5,70381.5,70681.5,70381.5,-100.0,SL,100.0,False,2026-03
4855,2026-03-21 21:20:00,2026-03-21 23:10:00,SELL,70336.0,70436.0,70136.0,70136.0,200.0,TP,100.0,False,2026-03
4856,2026-03-21 23:25:00,2026-03-21 23:45:00,SELL,70098.0,70198.0,69898.0,69898.0,200.0,TP,100.0,False,2026-03
4857,2026-03-22 03:00:00,2026-03-22 03:10:00,SELL,69165.5,69265.5,68965.5,69265.5,-100.0,SL,100.0,False,2026-03
4858,2026-03-22 04:05:00,2026-03-22 04:20:00,BUY,69392.0,69292.0,69592.0,69292.0,-100.0,SL,100.0,False,2026-03
4859,2026-03-22 04:30:00,2026-03-22 04:35:00,SELL,69189.0,69289.0,68989.0,69289.0,-100.0,SL,100.0,False,2026-03
4860,2026-03-22 05:15:00,2026-03-22 07:35:00,SELL,69189.0,69289.0,68989.0,68989.0,200.0,TP,100.0,False,2026-03
4861,2026-03-22 10:35:00,2026-03-22 11:25:00,SELL,68605.5,68705.5,68405.5,68405.5,200.0,TP,100.0,False,2026-03
4862,2026-03-22 14:20:00,2026-03-22 14:45:00,BUY,68823.0,68723.0,69023.0,68723.0,-100.0,SL,100.0,False,2026-03
4863,2026-03-22 16:50:00,2026-03-22 17:35:00,BUY,68788.0,68688.0,68988.0,68688.0,-100.0,SL,100.0,False,2026-03
4864,2026-03-22 19:45:00,2026-03-22 20:00:00,SELL,68189.0,68289.0,67989.0,68289.0,-100.0,SL,100.0,False,2026-03
4865,2026-03-22 20:25:00,2026-03-22 20:50:00,SELL,68252.5,68352.5,68052.5,68052.5,200.0,TP,100.0,False,2026-03
4866,2026-03-22 22:05:00,2026-03-22 22:10:00,BUY,67958.0,67858.0,68158.0,67858.0,-100.0,SL,100.0,False,2026-03
4867,2026-03-22 23:25:00,2026-03-22 23:50:00,SELL,68102.0,68202.0,67902.0,67902.0,200.0,TP,100.0,False,2026-03
4868,2026-03-23 02:10:00,2026-03-23 02:20:00,SELL,67865.0,67965.0,67665.0,67965.0,-100.0,SL,100.0,False,2026-03
4869,2026-03-23 05:30:00,2026-03-23 05:35:00,SELL,68618.0,68718.0,68418.0,68718.0,-100.0,SL,100.0,False,2026-03
4870,2026-03-23 08:55:00,2026-03-23 09:00:00,SELL,68314.0,68414.0,68114.0,68414.0,-100.0,SL,100.0,False,2026-03
4871,2026-03-23 09:20:00,2026-03-23 09:25:00,BUY,68327.0,68227.0,68527.0,68227.0,-100.0,SL,100.0,False,2026-03
4872,2026-03-23 15:00:00,2026-03-23 15:05:00,BUY,71581.0,71481.0,71781.0,71481.0,-100.0,SL,100.0,False,2026-03
4873,2026-03-23 17:30:00,2026-03-23 17:35:00,BUY,70724.5,70624.5,70924.5,70924.5,200.0,TP,100.0,False,2026-03
4874,2026-03-23 20:30:00,2026-03-23 22:00:00,BUY,70817.0,70717.0,71017.0,70717.0,-100.0,SL,100.0,False,2026-03
4875,2026-03-23 22:45:00,2026-03-23 23:05:00,BUY,70701.5,70601.5,70901.5,70601.5,-100.0,SL,100.0,False,2026-03
4876,2026-03-24 00:15:00,2026-03-24 00:30:00,SELL,70733.5,70833.5,70533.5,70533.5,200.0,TP,100.0,False,2026-03
4877,2026-03-24 01:10:00,2026-03-24 01:15:00,SELL,70497.5,70597.5,70297.5,70597.5,-100.0,SL,100.0,False,2026-03
4878,2026-03-24 01:35:00,2026-03-24 01:40:00,SELL,70552.0,70652.0,70352.0,70352.0,200.0,TP,100.0,False,2026-03
4879,2026-03-24 02:40:00,2026-03-24 02:45:00,SELL,70386.0,70486.0,70186.0,70486.0,-100.0,SL,100.0,False,2026-03
4880,2026-03-24 04:50:00,2026-03-24 05:00:00,BUY,70358.0,70258.0,70558.0,70258.0,-100.0,SL,100.0,False,2026-03
4881,2026-03-24 06:50:00,2026-03-24 06:55:00,SELL,70413.5,70513.5,70213.5,70513.5,-100.0,SL,100.0,False,2026-03
4882,2026-03-24 11:50:00,2026-03-24 12:30:00,SELL,71108.0,71208.0,70908.0,70908.0,200.0,TP,100.0,False,2026-03
4883,2026-03-24 13:05:00,2026-03-24 13:15:00,SELL,70826.5,70926.5,70626.5,70626.5,200.0,TP,100.0,False,2026-03
4884,2026-03-24 14:10:00,2026-03-24 14:25:00,SELL,69944.0,70044.0,69744.0,70044.0,-100.0,SL,100.0,False,2026-03
4885,2026-03-24 14:35:00,2026-03-24 14:45:00,SELL,69943.0,70043.0,69743.0,69743.0,200.0,TP,100.0,False,2026-03
4886,2026-03-24 16:25:00,2026-03-24 16:35:00,SELL,69766.0,69866.0,69566.0,69566.0,200.0,TP,100.0,False,2026-03
4887,2026-03-24 19:30:00,2026-03-24 20:15:00,SELL,69402.0,69502.0,69202.0,69502.0,-100.0,SL,100.0,False,2026-03
4888,2026-03-24 21:35:00,2026-03-24 22:05:00,BUY,70191.0,70091.0,70391.0,70391.0,200.0,TP,100.0,False,2026-03
4889,2026-03-24 23:05:00,2026-03-24 23:20:00,BUY,70367.0,70267.0,70567.0,70567.0,200.0,TP,100.0,False,2026-03
4890,2026-03-25 00:30:00,2026-03-25 00:35:00,SELL,70499.0,70599.0,70299.0,70599.0,-100.0,SL,100.0,False,2026-03
4891,2026-03-25 02:00:00,2026-03-25 02:35:00,SELL,70607.0,70707.0,70407.0,70707.0,-100.0,SL,100.0,False,2026-03
4892,2026-03-25 03:35:00,2026-03-25 04:25:00,BUY,70723.5,70623.5,70923.5,70923.5,200.0,TP,100.0,False,2026-03
4893,2026-03-25 06:20:00,2026-03-25 06:50:00,BUY,71218.5,71118.5,71418.5,71118.5,-100.0,SL,100.0,False,2026-03
4894,2026-03-25 07:40:00,2026-03-25 08:05:00,SELL,71015.5,71115.5,70815.5,70815.5,200.0,TP,100.0,False,2026-03
4895,2026-03-25 09:55:00,2026-03-25 10:00:00,BUY,71370.0,71270.0,71570.0,71270.0,-100.0,SL,100.0,False,2026-03
4896,2026-03-25 10:45:00,2026-03-25 11:15:00,BUY,71455.5,71355.5,71655.5,71655.5,200.0,TP,100.0,False,2026-03
4897,2026-03-25 12:15:00,2026-03-25 12:20:00,SELL,71534.0,71634.0,71334.0,71334.0,200.0,TP,100.0,False,2026-03
4898,2026-03-25 13:30:00,2026-03-25 13:35:00,BUY,71693.0,71593.0,71893.0,71893.0,200.0,TP,100.0,False,2026-03
4899,2026-03-25 14:35:00,2026-03-25 14:40:00,BUY,71517.5,71417.5,71717.5,71417.5,-100.0,SL,100.0,False,2026-03
4900,2026-03-25 14:55:00,2026-03-25 15:05:00,SELL,71255.5,71355.5,71055.5,71055.5,200.0,TP,100.0,False,2026-03
4901,2026-03-25 16:25:00,2026-03-25 16:45:00,BUY,71426.5,71326.5,71626.5,71326.5,-100.0,SL,100.0,False,2026-03
4902,2026-03-25 19:40:00,2026-03-25 19:45:00,BUY,71073.0,70973.0,71273.0,70973.0,-100.0,SL,100.0,False,2026-03
4903,2026-03-25 21:25:00,2026-03-25 21:35:00,SELL,70928.0,71028.0,70728.0,71028.0,-100.0,SL,100.0,False,2026-03
4904,2026-03-25 22:05:00,2026-03-25 22:25:00,SELL,70953.0,71053.0,70753.0,71053.0,-100.0,SL,100.0,False,2026-03
4905,2026-03-25 23:25:00,2026-03-25 23:30:00,BUY,71405.0,71305.0,71605.0,71305.0,-100.0,SL,100.0,False,2026-03
4906,2026-03-26 00:50:00,2026-03-26 01:00:00,SELL,71246.5,71346.5,71046.5,71346.5,-100.0,SL,100.0,False,2026-03
4907,2026-03-26 02:05:00,2026-03-26 02:15:00,SELL,71163.0,71263.0,70963.0,70963.0,200.0,TP,100.0,False,2026-03
4908,2026-03-26 05:40:00,2026-03-26 05:45:00,SELL,70474.0,70574.0,70274.0,70274.0,200.0,TP,100.0,False,2026-03
4909,2026-03-26 06:50:00,2026-03-26 07:20:00,BUY,70076.5,69976.5,70276.5,69976.5,-100.0,SL,100.0,False,2026-03
4910,2026-03-26 08:45:00,2026-03-26 09:15:00,BUY,69985.0,69885.0,70185.0,69885.0,-100.0,SL,100.0,False,2026-03
4911,2026-03-26 13:40:00,2026-03-26 13:45:00,BUY,69497.0,69397.0,69697.0,69697.0,200.0,TP,100.0,False,2026-03
4912,2026-03-26 14:45:00,2026-03-26 14:55:00,SELL,69379.0,69479.0,69179.0,69479.0,-100.0,SL,100.0,False,2026-03
4913,2026-03-26 16:15:00,2026-03-26 16:20:00,SELL,68872.5,68972.5,68672.5,68972.5,-100.0,SL,100.0,False,2026-03
4914,2026-03-26 20:10:00,2026-03-26 20:15:00,BUY,68651.0,68551.0,68851.0,68851.0,200.0,TP,100.0,False,2026-03
4915,2026-03-26 21:20:00,2026-03-26 21:25:00,BUY,69183.5,69083.5,69383.5,69083.5,-100.0,SL,100.0,False,2026-03
4916,2026-03-26 22:05:00,2026-03-26 22:10:00,BUY,69003.0,68903.0,69203.0,68903.0,-100.0,SL,100.0,False,2026-03
4917,2026-03-26 23:20:00,2026-03-27 00:05:00,SELL,68740.0,68840.0,68540.0,68840.0,-100.0,SL,100.0,False,2026-03
4918,2026-03-27 01:45:00,2026-03-27 02:10:00,BUY,68928.0,68828.0,69128.0,69128.0,200.0,TP,100.0,False,2026-03
4919,2026-03-27 07:40:00,2026-03-27 08:20:00,SELL,68536.0,68636.0,68336.0,68336.0,200.0,TP,100.0,False,2026-03
4920,2026-03-27 10:35:00,2026-03-27 10:40:00,SELL,67621.0,67721.0,67421.0,67421.0,200.0,TP,100.0,False,2026-03
4921,2026-03-27 11:15:00,2026-03-27 11:45:00,BUY,66607.5,66507.5,66807.5,66807.5,200.0,TP,100.0,False,2026-03
4922,2026-03-27 12:45:00,2026-03-27 12:50:00,BUY,66642.0,66542.0,66842.0,66542.0,-100.0,SL,100.0,False,2026-03
4923,2026-03-27 13:30:00,2026-03-27 13:35:00,SELL,66457.5,66557.5,66257.5,66257.5,200.0,TP,100.0,False,2026-03
4924,2026-03-27 13:45:00,2026-03-27 13:50:00,SELL,66398.5,66498.5,66198.5,66198.5,200.0,TP,100.0,False,2026-03
4925,2026-03-27 14:20:00,2026-03-27 14:25:00,SELL,66060.0,66160.0,65860.0,65860.0,200.0,TP,100.0,False,2026-03
4926,2026-03-27 15:20:00,2026-03-27 15:25:00,SELL,66061.0,66161.0,65861.0,66161.0,-100.0,SL,100.0,False,2026-03
4927,2026-03-27 17:05:00,2026-03-27 17:15:00,BUY,66193.0,66093.0,66393.0,66093.0,-100.0,SL,100.0,False,2026-03
4928,2026-03-27 19:30:00,2026-03-27 20:25:00,BUY,65938.0,65838.0,66138.0,65838.0,-100.0,SL,100.0,False,2026-03
4929,2026-03-27 23:10:00,2026-03-27 23:40:00,BUY,66045.5,65945.5,66245.5,66245.5,200.0,TP,100.0,False,2026-03
4930,2026-03-28 01:00:00,2026-03-28 01:10:00,SELL,66339.5,66439.5,66139.5,66139.5,200.0,TP,100.0,False,2026-03
4931,2026-03-28 02:15:00,2026-03-28 03:20:00,SELL,66048.5,66148.5,65848.5,66148.5,-100.0,SL,100.0,False,2026-03
4932,2026-03-28 04:05:00,2026-03-28 04:15:00,SELL,66125.5,66225.5,65925.5,66225.5,-100.0,SL,100.0,False,2026-03
4933,2026-03-28 05:20:00,2026-03-28 07:55:00,BUY,66276.0,66176.0,66476.0,66476.0,200.0,TP,100.0,False,2026-03
4934,2026-03-28 08:35:00,2026-03-28 09:35:00,SELL,66444.5,66544.5,66244.5,66244.5,200.0,TP,100.0,False,2026-03
4935,2026-03-28 12:05:00,2026-03-28 12:10:00,SELL,66205.5,66305.5,66005.5,66305.5,-100.0,SL,100.0,False,2026-03
4936,2026-03-28 13:30:00,2026-03-28 13:35:00,BUY,66487.0,66387.0,66687.0,66687.0,200.0,TP,100.0,False,2026-03
4937,2026-03-28 14:40:00,2026-03-28 14:50:00,BUY,66820.5,66720.5,67020.5,66720.5,-100.0,SL,100.0,False,2026-03
4938,2026-03-28 17:00:00,2026-03-28 17:15:00,BUY,66921.0,66821.0,67121.0,66821.0,-100.0,SL,100.0,False,2026-03
